created_at,entry_id,field1,field2,field3,field4,field5
2017-06-30 00:00:02 UTC,334803,135.00,0.00,0.89,0.00,0.00
2017-06-30 00:01:07 UTC,334804,180.00,0.00,0.89,0.00,0.00
2017-06-30 00:02:12 UTC,334805,135.00,0.00,0.89,0.00,0.00
2017-06-30 00:03:18 UTC,334806,135.00,0.00,0.00,0.00,0.00
2017-06-30 00:04:23 UTC,334807,45.00,0.00,0.00,0.00,0.00
2017-06-30 00:05:28 UTC,334808,90.00,0.00,0.00,0.00,0.00
2017-06-30 00:06:34 UTC,334809,315.00,0.00,0.00,0.00,0.00
2017-06-30 00:07:39 UTC,334810,180.00,0.00,0.00,0.00,0.00
2017-06-30 00:08:44 UTC,334811,180.00,0.00,0.00,0.00,0.00
2017-06-30 00:09:49 UTC,334812,225.00,0.00,0.00,0.00,0.00
2017-06-30 00:10:55 UTC,334813,135.00,0.00,0.00,0.00,0.00
2017-06-30 00:12:00 UTC,334814,180.00,0.00,0.00,0.00,0.00
2017-06-30 00:13:05 UTC,334815,45.00,0.00,0.00,0.00,0.00
2017-06-30 00:14:10 UTC,334816,0.00,0.00,0.00,0.00,0.00
2017-06-30 00:15:16 UTC,334817,0.00,0.00,0.45,0.00,0.00
2017-06-30 00:16:21 UTC,334818,225.00,0.00,0.45,0.00,0.00
2017-06-30 00:17:26 UTC,334819,135.00,0.00,0.45,0.00,0.00
2017-06-30 00:18:32 UTC,334820,90.00,0.00,0.45,0.00,0.00
2017-06-30 00:19:37 UTC,334821,45.00,0.00,0.45,0.00,0.00
2017-06-30 00:20:42 UTC,334822,90.00,0.00,0.00,0.00,0.00
2017-06-30 00:21:47 UTC,334823,90.00,0.00,0.00,0.00,0.00
2017-06-30 00:22:53 UTC,334824,180.00,0.00,0.00,0.00,0.00
2017-06-30 00:23:58 UTC,334825,180.00,0.00,0.00,0.00,0.00
2017-06-30 00:25:03 UTC,334826,135.00,0.00,0.89,0.00,0.00
2017-06-30 00:26:09 UTC,334827,180.00,0.00,0.89,0.00,0.00
2017-06-30 00:27:14 UTC,334828,180.00,0.45,0.89,0.00,0.00
2017-06-30 00:28:19 UTC,334829,45.00,0.00,0.89,0.00,0.00
2017-06-30 00:29:24 UTC,334830,225.00,0.00,0.89,0.00,0.00
2017-06-30 00:30:30 UTC,334831,0.00,0.00,0.89,0.00,0.00
2017-06-30 00:31:35 UTC,334832,45.00,0.00,0.89,0.00,0.00
2017-06-30 00:32:40 UTC,334833,135.00,0.00,0.45,0.00,0.00
2017-06-30 00:33:45 UTC,334834,45.00,0.00,0.45,0.00,0.00
2017-06-30 00:34:50 UTC,334835,180.00,0.00,0.45,0.00,0.00
2017-06-30 00:35:56 UTC,334836,45.00,0.00,0.45,0.00,0.00
2017-06-30 00:37:01 UTC,334837,180.00,0.00,0.45,0.00,0.00
2017-06-30 00:39:12 UTC,334838,135.00,0.00,0.45,0.00,0.00
2017-06-30 00:40:17 UTC,334839,180.00,0.00,0.89,0.00,0.00
2017-06-30 00:41:22 UTC,334840,180.00,0.00,0.89,0.00,0.00
2017-06-30 00:42:28 UTC,334841,45.00,0.00,0.89,0.00,0.00
2017-06-30 00:43:33 UTC,334842,0.00,0.00,0.89,0.00,0.00
2017-06-30 00:44:38 UTC,334843,0.00,0.00,0.89,0.00,0.00
2017-06-30 00:45:43 UTC,334844,180.00,0.00,0.89,0.00,0.00
2017-06-30 00:46:49 UTC,334845,180.00,0.00,0.89,0.00,0.00
2017-06-30 00:47:54 UTC,334846,180.00,0.00,0.89,0.00,0.00
2017-06-30 00:48:59 UTC,334847,180.00,0.00,0.89,0.00,0.00
2017-06-30 00:50:05 UTC,334848,315.00,0.00,0.89,0.00,0.00
2017-06-30 00:51:10 UTC,334849,270.00,0.00,0.89,0.00,0.00
2017-06-30 00:52:15 UTC,334850,315.00,0.00,0.89,0.00,0.00
2017-06-30 00:53:20 UTC,334851,0.00,0.00,0.45,0.00,0.00
2017-06-30 00:54:25 UTC,334852,90.00,0.00,0.45,0.00,0.00
2017-06-30 00:55:31 UTC,334853,90.00,0.00,0.00,0.00,0.00
2017-06-30 00:56:36 UTC,334854,180.00,0.00,0.00,0.00,0.00
2017-06-30 00:57:41 UTC,334855,135.00,0.00,0.00,0.00,0.00
2017-06-30 00:58:47 UTC,334856,0.00,0.00,0.00,0.00,0.00
2017-06-30 00:59:52 UTC,334857,0.00,0.00,0.00,0.00,0.00
2017-06-30 01:00:57 UTC,334858,45.00,0.00,0.00,0.00,0.00
2017-06-30 01:02:03 UTC,334859,0.00,0.00,0.00,0.00,0.00
2017-06-30 01:03:08 UTC,334860,90.00,0.00,0.00,0.00,0.00
2017-06-30 01:04:13 UTC,334861,225.00,0.00,0.00,0.00,0.00
2017-06-30 01:05:18 UTC,334862,180.00,0.00,0.00,0.00,0.00
2017-06-30 01:06:24 UTC,334863,0.00,0.00,0.00,0.00,0.00
2017-06-30 01:07:29 UTC,334864,225.00,0.00,0.00,0.00,0.00
2017-06-30 01:08:34 UTC,334865,135.00,0.00,0.00,0.00,0.00
2017-06-30 01:09:39 UTC,334866,180.00,0.00,0.00,0.00,0.00
2017-06-30 01:10:45 UTC,334867,180.00,0.00,0.45,0.00,0.00
2017-06-30 01:11:50 UTC,334868,180.00,0.45,0.89,0.00,0.00
2017-06-30 01:12:55 UTC,334869,225.00,0.00,0.89,0.00,0.00
2017-06-30 01:14:00 UTC,334870,225.00,0.00,0.89,0.00,0.00
2017-06-30 01:15:06 UTC,334871,180.00,0.00,0.89,0.00,0.00
2017-06-30 01:16:11 UTC,334872,45.00,0.00,0.89,0.00,0.00
2017-06-30 01:17:16 UTC,334873,135.00,0.00,0.89,0.00,0.00
2017-06-30 01:18:22 UTC,334874,45.00,0.00,0.45,0.00,0.00
2017-06-30 01:19:27 UTC,334875,225.00,0.00,0.45,0.00,0.00
2017-06-30 01:20:33 UTC,334876,180.00,0.00,0.45,0.00,0.00
2017-06-30 01:21:37 UTC,334877,90.00,0.00,0.45,0.00,0.00
2017-06-30 01:22:43 UTC,334878,180.00,0.00,0.45,0.00,0.00
2017-06-30 01:23:48 UTC,334879,225.00,0.00,0.45,0.00,0.00
2017-06-30 01:24:53 UTC,334880,225.00,0.00,0.45,0.00,0.00
2017-06-30 01:25:59 UTC,334881,180.00,0.00,0.45,0.00,0.00
2017-06-30 01:27:04 UTC,334882,135.00,0.00,0.45,0.00,0.00
2017-06-30 01:28:09 UTC,334883,180.00,0.00,0.45,0.00,0.00
2017-06-30 01:29:14 UTC,334884,180.00,0.45,0.89,0.00,0.00
2017-06-30 01:31:25 UTC,334885,225.00,0.00,0.89,0.00,0.00
2017-06-30 01:32:30 UTC,334886,90.00,0.00,0.89,0.00,0.00
2017-06-30 01:33:36 UTC,334887,135.00,0.00,0.89,0.00,0.00
2017-06-30 01:34:41 UTC,334888,135.00,0.00,0.89,0.00,0.00
2017-06-30 01:35:46 UTC,334889,45.00,0.00,0.89,0.00,0.00
2017-06-30 01:36:51 UTC,334890,180.00,0.00,0.89,0.00,0.00
2017-06-30 01:37:57 UTC,334891,135.00,0.00,0.45,0.00,0.00
2017-06-30 01:39:02 UTC,334892,225.00,0.00,0.45,0.00,0.00
2017-06-30 01:40:08 UTC,334893,180.00,0.00,0.45,0.00,0.00
2017-06-30 01:41:13 UTC,334894,135.00,0.00,0.45,0.00,0.00
2017-06-30 01:42:18 UTC,334895,180.00,0.00,0.45,0.00,0.00
2017-06-30 01:43:23 UTC,334896,180.00,0.00,0.45,0.00,0.00
2017-06-30 01:44:28 UTC,334897,180.00,0.45,1.34,0.00,0.00
2017-06-30 01:45:34 UTC,334898,90.00,0.00,1.34,0.00,0.00
2017-06-30 01:46:39 UTC,334899,180.00,0.00,1.34,0.00,0.00
2017-06-30 01:47:44 UTC,334900,225.00,0.00,1.34,0.00,0.00
2017-06-30 01:48:49 UTC,334901,45.00,0.00,1.34,0.00,0.00
2017-06-30 01:49:55 UTC,334902,45.00,0.00,1.34,0.00,0.00
2017-06-30 01:51:00 UTC,334903,180.00,0.00,0.00,0.00,0.00
2017-06-30 01:52:05 UTC,334904,90.00,0.00,0.45,0.00,0.00
2017-06-30 01:53:11 UTC,334905,180.00,0.00,0.45,0.00,0.00
2017-06-30 01:54:16 UTC,334906,0.00,0.00,0.45,0.00,0.00
2017-06-30 01:55:21 UTC,334907,45.00,0.00,0.45,0.00,0.00
2017-06-30 01:56:27 UTC,334908,225.00,0.00,0.45,0.00,0.00
2017-06-30 01:57:32 UTC,334909,135.00,0.00,0.45,0.00,0.00
2017-06-30 01:58:37 UTC,334910,45.00,0.00,0.45,0.00,0.00
2017-06-30 01:59:42 UTC,334911,90.00,0.00,0.45,0.00,0.00
2017-06-30 02:00:47 UTC,334912,45.00,0.00,0.45,0.00,0.00
2017-06-30 02:01:53 UTC,334913,315.00,0.00,0.45,0.00,0.00
2017-06-30 02:02:58 UTC,334914,135.00,0.00,0.45,0.00,0.00
2017-06-30 02:04:03 UTC,334915,90.00,0.00,0.45,0.00,0.00
2017-06-30 02:05:09 UTC,334916,315.00,0.00,0.45,0.00,0.00
2017-06-30 02:06:14 UTC,334917,90.00,0.00,0.45,0.00,0.00
2017-06-30 02:07:19 UTC,334918,180.00,0.00,0.45,0.00,0.00
2017-06-30 02:08:24 UTC,334919,45.00,0.00,0.45,0.00,0.00
2017-06-30 02:09:30 UTC,334920,135.00,0.00,0.45,0.00,0.00
2017-06-30 02:10:35 UTC,334921,45.00,0.00,0.45,0.00,0.00
2017-06-30 02:11:40 UTC,334922,0.00,0.00,0.45,0.00,0.00
2017-06-30 02:12:46 UTC,334923,0.00,0.00,0.45,0.00,0.00
2017-06-30 02:13:51 UTC,334924,0.00,0.00,0.45,0.00,0.00
2017-06-30 02:14:56 UTC,334925,0.00,0.00,0.45,0.00,0.00
2017-06-30 02:16:01 UTC,334926,45.00,0.00,0.45,0.00,0.00
2017-06-30 02:17:07 UTC,334927,180.00,0.00,0.45,0.00,0.00
2017-06-30 02:18:12 UTC,334928,90.00,0.00,0.45,0.00,0.00
2017-06-30 02:19:17 UTC,334929,135.00,0.00,0.45,0.00,0.00
2017-06-30 02:20:22 UTC,334930,0.00,0.00,0.45,0.00,0.00
2017-06-30 02:21:28 UTC,334931,45.00,0.00,0.45,0.00,0.00
2017-06-30 02:23:38 UTC,334932,45.00,0.00,0.45,0.00,0.00
2017-06-30 02:24:44 UTC,334933,135.00,0.00,0.45,0.00,0.00
2017-06-30 02:25:49 UTC,334934,0.00,0.00,0.45,0.00,0.00
2017-06-30 02:26:54 UTC,334935,45.00,0.00,0.45,0.00,0.00
2017-06-30 02:27:59 UTC,334936,90.00,0.00,0.45,0.00,0.00
2017-06-30 02:29:05 UTC,334937,0.00,0.00,0.45,0.00,0.00
2017-06-30 02:30:10 UTC,334938,90.00,0.00,0.45,0.00,0.00
2017-06-30 02:31:15 UTC,334939,90.00,0.00,0.45,0.00,0.00
2017-06-30 02:32:21 UTC,334940,90.00,0.00,0.45,0.00,0.00
2017-06-30 02:33:26 UTC,334941,45.00,0.00,0.45,0.00,0.00
2017-06-30 02:34:31 UTC,334942,135.00,0.00,0.45,0.00,0.00
2017-06-30 02:35:36 UTC,334943,180.00,0.00,0.45,0.00,0.00
2017-06-30 02:36:42 UTC,334944,90.00,0.00,0.45,0.00,0.00
2017-06-30 02:37:47 UTC,334945,135.00,0.00,0.45,0.00,0.00
2017-06-30 02:38:52 UTC,334946,90.00,0.00,0.45,0.00,0.00
2017-06-30 02:39:58 UTC,334947,180.00,0.00,0.45,0.00,0.00
2017-06-30 02:41:03 UTC,334948,90.00,0.00,0.45,0.00,0.00
2017-06-30 02:42:10 UTC,334949,90.00,0.00,0.45,0.00,0.00
2017-06-30 02:43:14 UTC,334950,45.00,0.00,0.45,0.00,0.00
2017-06-30 02:44:19 UTC,334951,45.00,0.00,0.45,0.00,0.00
2017-06-30 02:45:30 UTC,334952,45.00,0.00,0.45,0.00,0.00
2017-06-30 02:46:29 UTC,334953,90.00,0.00,0.45,0.00,0.00
2017-06-30 02:47:35 UTC,334954,45.00,0.00,0.45,0.00,0.00
2017-06-30 02:48:40 UTC,334955,90.00,0.00,0.45,0.00,0.00
2017-06-30 02:49:45 UTC,334956,45.00,0.00,0.45,0.00,0.00
2017-06-30 02:50:50 UTC,334957,45.00,0.00,0.45,0.00,0.00
2017-06-30 02:51:56 UTC,334958,90.00,0.00,0.45,0.00,0.00
2017-06-30 02:53:01 UTC,334959,90.00,0.00,0.45,0.00,0.00
2017-06-30 02:55:11 UTC,334960,0.00,0.00,0.00,0.00,0.00
2017-06-30 02:56:17 UTC,334961,315.00,0.00,0.45,0.00,0.00
2017-06-30 02:57:22 UTC,334962,90.00,0.00,0.45,0.00,0.00
2017-06-30 02:58:27 UTC,334963,45.00,0.00,0.45,0.00,0.00
2017-06-30 02:59:33 UTC,334964,135.00,0.00,0.45,0.00,0.00
2017-06-30 03:00:38 UTC,334965,180.00,0.00,0.45,0.00,0.00
2017-06-30 03:01:43 UTC,334966,90.00,0.00,0.45,0.00,0.00
2017-06-30 03:02:48 UTC,334967,45.00,0.00,0.45,0.00,0.00
2017-06-30 03:03:54 UTC,334968,0.00,0.00,0.45,0.00,0.00
2017-06-30 03:04:59 UTC,334969,90.00,0.00,1.34,0.00,0.00
2017-06-30 03:06:04 UTC,334970,90.00,0.00,1.34,0.00,0.00
2017-06-30 03:07:14 UTC,334971,90.00,0.00,1.34,0.00,0.00
2017-06-30 03:08:15 UTC,334972,0.00,0.00,1.34,0.00,0.00
2017-06-30 03:09:20 UTC,334973,45.00,0.00,1.34,0.00,0.00
2017-06-30 03:10:26 UTC,334974,45.00,0.00,1.34,0.00,0.00
2017-06-30 03:11:31 UTC,334975,90.00,0.00,0.89,0.00,0.00
2017-06-30 03:12:36 UTC,334976,0.00,0.00,0.89,0.00,0.00
2017-06-30 03:13:41 UTC,334977,90.00,0.00,0.89,0.00,0.00
2017-06-30 03:15:52 UTC,334978,45.00,0.00,0.89,0.00,0.00
2017-06-30 03:16:57 UTC,334979,0.00,0.00,0.89,0.00,0.00
2017-06-30 03:18:02 UTC,334980,90.00,0.00,0.89,0.00,0.00
2017-06-30 03:19:08 UTC,334981,45.00,0.00,0.89,0.00,0.00
2017-06-30 03:20:13 UTC,334982,45.00,0.00,0.89,0.00,0.00
2017-06-30 03:21:18 UTC,334983,0.00,0.00,0.89,0.00,0.00
2017-06-30 03:22:23 UTC,334984,315.00,0.00,1.34,0.00,0.00
2017-06-30 03:23:34 UTC,334985,90.00,0.45,1.34,0.00,0.00
2017-06-30 03:24:34 UTC,334986,0.00,0.00,1.34,0.00,0.00
2017-06-30 03:25:42 UTC,334987,90.00,0.00,1.34,0.00,0.00
2017-06-30 03:26:45 UTC,334988,45.00,0.00,1.34,0.00,0.00
2017-06-30 03:27:50 UTC,334989,0.00,0.00,1.34,0.00,0.00
2017-06-30 03:28:55 UTC,334990,90.00,0.00,0.89,0.00,0.00
2017-06-30 03:30:00 UTC,334991,270.00,0.00,0.89,0.00,0.00
2017-06-30 03:31:06 UTC,334992,45.00,0.45,0.89,0.00,0.00
2017-06-30 03:32:11 UTC,334993,0.00,0.45,1.34,0.00,0.00
2017-06-30 03:33:16 UTC,334994,0.00,0.00,1.34,0.00,0.00
2017-06-30 03:34:21 UTC,334995,90.00,0.00,1.34,0.00,0.00
2017-06-30 03:35:27 UTC,334996,0.00,0.45,1.34,0.00,0.00
2017-06-30 03:36:32 UTC,334997,45.00,0.45,1.34,0.00,0.00
2017-06-30 03:37:37 UTC,334998,45.00,0.00,1.34,0.00,0.00
2017-06-30 03:38:43 UTC,334999,315.00,0.00,1.34,0.00,0.00
2017-06-30 03:39:48 UTC,335000,135.00,0.00,1.34,0.00,0.00
2017-06-30 03:40:53 UTC,335001,45.00,0.00,1.34,0.00,0.00
2017-06-30 03:41:58 UTC,335002,45.00,0.00,0.89,0.00,0.00
2017-06-30 03:43:04 UTC,335003,90.00,0.00,0.89,0.00,0.00
2017-06-30 03:44:09 UTC,335004,45.00,0.45,0.89,0.00,0.00
2017-06-30 03:45:14 UTC,335005,0.00,0.45,1.34,0.00,0.00
2017-06-30 03:46:19 UTC,335006,45.00,0.45,1.34,0.00,0.00
2017-06-30 03:47:25 UTC,335007,0.00,0.45,1.34,0.00,0.00
2017-06-30 03:48:30 UTC,335008,45.00,0.00,1.34,0.00,0.00
2017-06-30 03:49:35 UTC,335009,0.00,0.00,1.34,0.00,0.00
2017-06-30 03:50:41 UTC,335010,45.00,0.45,1.34,0.00,0.00
2017-06-30 03:51:46 UTC,335011,45.00,0.89,1.79,0.00,0.00
2017-06-30 03:52:51 UTC,335012,315.00,0.45,1.79,0.00,0.00
2017-06-30 03:53:56 UTC,335013,180.00,0.00,1.79,0.00,0.00
2017-06-30 03:55:02 UTC,335014,135.00,0.00,1.79,0.00,0.00
2017-06-30 03:56:07 UTC,335015,90.00,0.00,1.79,0.00,0.00
2017-06-30 03:57:12 UTC,335016,90.00,0.00,1.34,0.00,0.00
2017-06-30 03:58:17 UTC,335017,225.00,0.00,1.34,0.00,0.00
2017-06-30 03:59:23 UTC,335018,0.00,0.00,0.89,0.00,0.00
2017-06-30 04:00:28 UTC,335019,45.00,0.00,0.89,0.00,0.00
2017-06-30 04:01:33 UTC,335020,45.00,0.00,0.89,0.00,0.00
2017-06-30 04:02:39 UTC,335021,315.00,0.89,1.34,0.00,0.00
2017-06-30 04:03:44 UTC,335022,0.00,0.89,1.34,0.00,0.00
2017-06-30 04:04:49 UTC,335023,135.00,0.45,1.34,0.00,0.00
2017-06-30 04:05:55 UTC,335024,135.00,0.00,1.34,0.00,0.00
2017-06-30 04:07:00 UTC,335025,0.00,0.00,1.34,0.00,0.00
2017-06-30 04:08:06 UTC,335026,0.00,0.89,1.34,0.00,0.00
2017-06-30 04:09:10 UTC,335027,45.00,0.89,1.34,0.00,0.00
2017-06-30 04:10:16 UTC,335028,0.00,0.89,1.34,0.00,0.00
2017-06-30 04:11:21 UTC,335029,135.00,0.89,1.34,0.00,0.00
2017-06-30 04:12:27 UTC,335030,0.00,0.45,1.34,0.00,0.00
2017-06-30 04:13:31 UTC,335031,90.00,0.45,1.34,0.00,0.00
2017-06-30 04:14:37 UTC,335032,45.00,0.45,1.34,0.00,0.00
2017-06-30 04:15:42 UTC,335033,0.00,0.89,1.34,0.00,0.00
2017-06-30 04:16:47 UTC,335034,90.00,0.89,1.34,0.00,0.00
2017-06-30 04:17:53 UTC,335035,90.00,0.45,1.34,0.00,0.00
2017-06-30 04:18:58 UTC,335036,90.00,0.00,1.34,0.00,0.00
2017-06-30 04:20:03 UTC,335037,315.00,0.00,1.34,0.00,0.00
2017-06-30 04:21:09 UTC,335038,90.00,0.45,1.34,0.00,0.00
2017-06-30 04:22:16 UTC,335039,0.00,0.00,1.34,0.00,0.00
2017-06-30 04:23:19 UTC,335040,90.00,0.00,1.34,0.00,0.00
2017-06-30 04:24:24 UTC,335041,315.00,0.45,1.34,0.00,0.00
2017-06-30 04:25:30 UTC,335042,0.00,0.45,1.34,0.00,0.00
2017-06-30 04:26:35 UTC,335043,0.00,0.89,1.34,0.00,0.00
2017-06-30 04:27:40 UTC,335044,0.00,0.45,1.34,0.00,0.00
2017-06-30 04:28:45 UTC,335045,0.00,0.45,1.34,0.00,0.00
2017-06-30 04:29:51 UTC,335046,0.00,0.45,1.34,0.00,0.00
2017-06-30 04:30:56 UTC,335047,90.00,0.00,1.34,0.00,0.00
2017-06-30 04:32:01 UTC,335048,0.00,0.00,1.34,0.00,0.00
2017-06-30 04:33:06 UTC,335049,45.00,0.00,1.34,0.00,0.00
2017-06-30 04:34:12 UTC,335050,45.00,0.45,1.34,0.00,0.00
2017-06-30 04:35:17 UTC,335051,45.00,0.00,1.34,0.00,0.00
2017-06-30 04:36:22 UTC,335052,0.00,0.00,0.89,0.00,0.00
2017-06-30 04:37:28 UTC,335053,45.00,0.00,0.89,0.00,0.00
2017-06-30 04:39:38 UTC,335054,90.00,0.00,1.34,0.00,0.00
2017-06-30 04:40:43 UTC,335055,90.00,0.00,1.34,0.00,0.00
2017-06-30 04:41:49 UTC,335056,0.00,0.00,1.34,0.00,0.00
2017-06-30 04:42:54 UTC,335057,90.00,0.00,1.34,0.00,0.00
2017-06-30 04:43:59 UTC,335058,0.00,0.00,1.34,0.00,0.00
2017-06-30 04:45:05 UTC,335059,45.00,0.00,0.89,0.00,0.00
2017-06-30 04:46:10 UTC,335060,90.00,0.00,0.89,0.00,0.00
2017-06-30 04:47:15 UTC,335061,315.00,0.00,0.89,0.00,0.00
2017-06-30 04:48:20 UTC,335062,45.00,0.00,0.89,0.00,0.00
2017-06-30 04:49:26 UTC,335063,45.00,0.00,0.89,0.00,0.00
2017-06-30 04:50:31 UTC,335064,45.00,0.00,0.89,0.00,0.00
2017-06-30 04:51:36 UTC,335065,0.00,0.45,0.89,0.00,0.00
2017-06-30 04:52:42 UTC,335066,0.00,0.00,0.89,0.00,0.00
2017-06-30 04:53:47 UTC,335067,90.00,0.00,0.89,0.00,0.00
2017-06-30 04:54:52 UTC,335068,180.00,0.00,0.89,0.00,0.00
2017-06-30 04:55:57 UTC,335069,45.00,0.00,0.89,0.00,0.00
2017-06-30 04:57:03 UTC,335070,0.00,0.00,0.89,0.00,0.00
2017-06-30 04:58:09 UTC,335071,45.00,0.00,0.89,0.00,0.00
2017-06-30 04:59:14 UTC,335072,0.00,0.00,0.89,0.00,0.00
2017-06-30 05:00:18 UTC,335073,45.00,0.00,0.45,0.00,0.00
2017-06-30 05:01:24 UTC,335074,45.00,0.00,0.45,0.00,0.00
2017-06-30 05:02:29 UTC,335075,45.00,0.00,0.45,0.00,0.00
2017-06-30 05:03:34 UTC,335076,0.00,0.45,1.34,0.00,0.00
2017-06-30 05:04:40 UTC,335077,0.00,0.00,1.34,0.00,0.00
2017-06-30 05:05:45 UTC,335078,45.00,0.00,1.34,0.00,0.00
2017-06-30 05:06:50 UTC,335079,0.00,0.00,1.34,0.00,0.00
2017-06-30 05:07:55 UTC,335080,45.00,0.00,1.34,0.00,0.00
2017-06-30 05:09:01 UTC,335081,90.00,0.00,1.34,0.00,0.00
2017-06-30 05:10:06 UTC,335082,90.00,0.00,0.89,0.00,0.00
2017-06-30 05:11:11 UTC,335083,90.00,0.00,0.89,0.00,0.00
2017-06-30 05:12:17 UTC,335084,45.00,0.00,0.89,0.00,0.00
2017-06-30 05:13:22 UTC,335085,45.00,0.00,0.89,0.00,0.00
2017-06-30 05:14:27 UTC,335086,135.00,0.00,0.89,0.00,0.00
2017-06-30 05:15:32 UTC,335087,135.00,0.00,0.89,0.00,0.00
2017-06-30 05:16:38 UTC,335088,90.00,0.00,0.89,0.00,0.00
2017-06-30 05:17:43 UTC,335089,90.00,0.00,0.89,0.00,0.00
2017-06-30 05:18:48 UTC,335090,225.00,0.00,0.89,0.00,0.00
2017-06-30 05:19:54 UTC,335091,135.00,0.00,0.89,0.00,0.00
2017-06-30 05:20:59 UTC,335092,135.00,0.00,0.89,0.00,0.00
2017-06-30 05:22:04 UTC,335093,45.00,0.00,0.89,0.00,0.00
2017-06-30 05:23:09 UTC,335094,45.00,0.00,0.45,0.00,0.00
2017-06-30 05:24:15 UTC,335095,180.00,0.00,1.34,0.00,0.00
2017-06-30 05:25:20 UTC,335096,45.00,0.00,1.34,0.00,0.00
2017-06-30 05:26:25 UTC,335097,45.00,0.00,1.34,0.00,0.00
2017-06-30 05:27:30 UTC,335098,45.00,0.00,1.34,0.00,0.00
2017-06-30 05:28:38 UTC,335099,90.00,0.00,1.34,0.00,0.00
2017-06-30 05:29:42 UTC,335100,180.00,0.00,1.34,0.00,0.00
2017-06-30 05:31:51 UTC,335101,45.00,0.00,0.45,0.00,0.00
2017-06-30 05:32:57 UTC,335102,90.00,0.00,0.45,0.00,0.00
2017-06-30 05:34:02 UTC,335103,45.00,0.45,1.34,0.00,0.00
2017-06-30 05:35:07 UTC,335104,45.00,0.00,1.34,0.00,0.00
2017-06-30 05:36:13 UTC,335105,0.00,0.00,1.34,0.00,0.00
2017-06-30 05:37:18 UTC,335106,45.00,0.00,1.34,0.00,0.00
2017-06-30 05:38:28 UTC,335107,135.00,0.00,1.34,0.00,0.00
2017-06-30 05:39:28 UTC,335108,0.00,0.00,0.89,0.00,0.00
2017-06-30 05:40:34 UTC,335109,45.00,0.00,0.89,0.00,0.00
2017-06-30 05:41:39 UTC,335110,0.00,0.00,0.89,0.00,0.00
2017-06-30 05:42:44 UTC,335111,45.00,0.00,0.45,0.00,0.00
2017-06-30 05:43:50 UTC,335112,0.00,0.00,0.45,0.00,0.00
2017-06-30 05:44:55 UTC,335113,45.00,0.00,0.45,0.00,0.00
2017-06-30 05:46:00 UTC,335114,45.00,0.00,0.45,0.00,0.00
2017-06-30 05:47:05 UTC,335115,90.00,0.00,0.89,0.00,0.00
2017-06-30 05:48:12 UTC,335116,45.00,0.00,0.89,0.00,0.00
